item_id,acronym,sentence,gold_expansion,candidates,n_candidates,provenance,source,page_title,review_verdict
kn4-0435,מב״ר,"גם אני טיפלתי ביותר מפנייה אחת של תלמידי מב""ר, שפנו אלי באשר לבחינות.",מסלול בגרויות רגיל,משרד הבריאות | מסלול בגרויות רגיל | מפגר בעל רצון | מאתיים וארבעים ושתיים (גימטריה),4,knesset,knesset,14_ptm_532576.docx,clean
kn4-0436,מ״פ,"זה מה שהתרחש בחטיבת גולני, בפלוגה המסוימת, כאשר מ""פ החליט בראשית דרכו, שהוא רוצה להכניס אמות מידה ונורמות משמעתיות מאוד מאוד רציניות בתוך הפלוגה.",מפקד פלוגה,מפקד פלוגה | מחנה פליטים | מחשבה פלילית | לשון משלים פועל | מחשבים מגה פיקסל | מתמטיקה מכפלה פנימית | מאה ועשרים (גימטריה),7,knesset,knesset,14_ptm_532576.docx,clean
kn4-0437,מ״פ,"אם יש לנו צבא שבו קצין בדרגת מ""פ, ודאי קצינים שהם מ""מים, לא יכולים להשתית משמעת בתוך פלוגה, כי יש מגילת זכויות הוותיקים שאסור לפגוע בה, חלילה.",מפקד פלוגה,מפקד פלוגה | מחנה פליטים | מחשבה פלילית | לשון משלים פועל | מחשבים מגה פיקסל | מתמטיקה מכפלה פנימית | מאה ועשרים (גימטריה),7,knesset,knesset,14_ptm_532576.docx,clean
kn4-0438,כ״א,"תשובה על שאלה זו מפורטת בתקנות סדרי פיקוח, פרק כ""א, סעיף 13. 2.",עשרים ואחת (גימטריה),כל אחד | כי אם | כוח אדם | כי אתה | כרטיס אשראי | כיווני אוויר | (גימטריה) 21 | עשרים ואחת (גימטריה),8,knesset,knesset,14_ptm_532579.docx,clean
kn4-0439,ת״פ,"אני מציעה אותן יחידות סיוע, על דעתו של שר העבודה והרווחה אלי ישי ובתמיכתו המוחלטת, היחידות האלה נמצאות בפיקוחו והן ת""פ שלו, להקים את יחידות הסיוע האלה בבתי-הדין הדתיים.",תחת פיקוד,תחת פיקוד | תיק פלילי | ארבע מאות ושמונים (גימטריה),3,knesset,knesset,14_ptm_532584.docx,clean
kn4-0440,מ״פ,"אני חושב שהתחלתי בכך שאמרתי, שהמפקדים עצמם ציינו בפני היום, שהיה כשל מנהיגותי והתנהגות אולי לא מספיק בוגרת ונכונה בשלבים הראשונים של מ""פ צעיר שנכנס לפלוגה ותיקה.",מפקד פלוגה,מפקד פלוגה | מחנה פליטים | מחשבה פלילית | לשון משלים פועל | מחשבים מגה פיקסל | מתמטיקה מכפלה פנימית | מאה ועשרים (גימטריה),7,knesset,knesset,14_ptm_532584.docx,clean
kn4-0441,הרא״ה,"כמו כן, כביש עכו–נהריה, ומאזור צומת כפר-הרא""ה לפרדיס.",הרב אברהם יצחק הכהן קוק,הרב אברהם יצחק הכהן קוק | רבי אהרן הלוי | מאתיים ואחת עשרה (גימטריה),3,knesset,knesset,14_ptm_532585.docx,clean
kn4-0442,מל״ל,"אז אני למשל, כאשר הגעתי לארץ-ישראל בראשית דצמבר 1947, הייתי אז ילד קטן, ידעתי שיש קיבוץ תל-יצחק, זה לא רחוק מאוד מכפר-מל""ל, ומניצנים, ואושה, כי זה היה של הנוער הציוני.",משה לייב ליליינבלום,המוסד לביטוח לאומי | המטה לביטחון לאומי | משה לייב ליליינבלום | מאה (גימטריה),4,knesset,knesset,14_ptm_532589.docx,clean
kn4-0443,מל״ל,"לאושרי, כאשר הגענו למחנה המיון בכפר-סבא, קרוב עוד יותר לכפר-מל""ל, היה שם מוסד ""אונים"".",משה לייב ליליינבלום,המוסד לביטוח לאומי | המטה לביטחון לאומי | משה לייב ליליינבלום | מאה (גימטריה),4,knesset,knesset,14_ptm_532589.docx,clean
kn4-0444,איו״ש,"חלקם אזרחים ישראלים וחלקם תיירים, תושבי חוץ, ערביי שטחי איו""ש, עזה וסיני (מלפני החזרת השטח למצרים).",אזור יהודה ושומרון,אזור יהודה ושומרון | אריכות ימים ושנים | שלוש מאות ושבע עשרה (גימטריה),3,knesset,knesset,14_ptm_532591.docx,clean
kn4-0445,ד״ש,"אבל, האם גם חבר הכנסת אמנון רובינשטיין מנסה להחזיר אותנו לימי ד""ש העליזים, לתקופת שינוי?",תנועה דמוקרטית לשינוי,דו-שנתי | דרישת שלום | דוד שמש | דיני שמים | דו-שבעון | תנועה דמוקרטית לשינוי | שלוש מאות וארבע (גימטריה),7,knesset,knesset,14_ptm_532594.docx,clean
kn4-0446,אש״ל,"אשר להוצאות אש""ל, התשובה מתייחסת לתקופה שבין 19 ביולי 1996 ל-24 באוגוסט 1996, והסכום הממוצע הוא כ-20,000 שקל לשבת.",אכילה שתיה לינה,אין שומעין לו | איפה שלמה | אכילה שתיה לינה | שלוש מאות ושלושים ואחת (גימטריה),4,knesset,knesset,14_ptm_532604.docx,clean
kn4-0447,כ״ח,"ביום שני, כ""ח בכסליו, פורסמה ב""ידיעות אחרונות"" רשימה, שמצטטת בעצם את ה""טיים"" שמדווח על טילי ""לאו"", טילי ""טאו"" וטילים אחרים, שערפאת אוגר ברשות הפלשתינית.",עשרים ושמונה (גימטריה),כהנא חי | כתיב חסר | כדור חוזר | כינוי חבור | עשרים ושמונה (גימטריה),5,knesset,knesset,14_ptm_532604.docx,clean
kn4-0448,מ״מ,"לכן, אתה היום בעצם מ""מ-מ""מ, כלומר ממלא-מקום של ממלא-מקום, כי אני מבין שהיושב-ראש הוא ממלא-מקום של הנשיא.",ממלא מקום,מילימטר | ממלא מקום | מכל מקום | מערכות מידע | מפקד מחלקה | מראה מקום | משתנה מקרי | מרחב מטרי | מגיד מישרים | מרחב מכפלה | מערכות מחשב | מגיד משנה | מערך המבצעים המיוחדים | מכונאי מוטס | מקרא מגילה | מרחב מדגם | שמונים (גימטריה) | מעצר מנהלי,18,knesset,knesset,14_ptm_532610.docx,clean
kn4-0449,מט״ח,"בשנתיים הראשונות הגבילה ממשלת ארצות-הברית את השימוש בערבויות לצורכי התקציב בסכום של 600 מיליון דולר, כשהיתרה הופנתה לשימוש הסקטור העסקי או לגיבוי יתרות מט""ח בבנק ישראל.",מטבע חוץ,מטבע חוץ | מרכז לטכנולוגיה חינוכית | חמישים ושבע (גימטריה),3,knesset,knesset,14_ptm_532611.docx,clean
kn4-0450,כ״ח,"אחד מהם, מאיר משולם, ממושב גבעת-כ""ח, אדם מוכר לך, הפנה את תשומת לבי להיקף המעיק של הבעייתיות הזאת כלפי מאות משפחות, אולי יותר.",עשרים ושמונה (גימטריה),כהנא חי | כתיב חסר | כדור חוזר | כינוי חבור | עשרים ושמונה (גימטריה),5,knesset,knesset,14_ptm_532611.docx,clean
kn4-0451,מל״ל,"השר השיב גם בשם משה לייב ליליינבלום, הוא מייסד הקרן הקיימת, אני חושב, והוא מכפר-מל""ל, על שמו של ליליינבלום.",משה לייב ליליינבלום,המוסד לביטוח לאומי | המטה לביטחון לאומי | משה לייב ליליינבלום | מאה (גימטריה),4,knesset,knesset,14_ptm_532613.docx,clean
kn4-0452,צח״מ,"משטרת ירושלים מטפלת כרגע בנושא הזה, הוקם צח""מ, נעצרו כמה אנשים שקשורים ברצח, ואינני יכול לפרט את שמותיהם או כמה הם קרובים או נגעו בדם, אבל אנחנו כנראה נמצאים בכיוון ובדרך הנכונה.",צוות חקירה מיוחד,צוות חקירה מיוחד | צריכת חמצן מרבית | צוות חטיבתי משוריין | מאה ושלושים ושמונה (גימטריה),4,knesset,knesset,14_ptm_532616.docx,clean
kn4-0453,אש״ל,"כפי שאמרתי ברישא של דברי, זה עדיין לא עושה צדק ושוויון ביניהן, כי יש עוד עניין של קיום – של הוצאות, של אש""ל ודברים נוספים, אבל לפחות התחבורה הציבורית או התחבורה אל מקום השירות תינתן.",אכילה שתיה לינה,אין שומעין לו | איפה שלמה | אכילה שתיה לינה | שלוש מאות ושלושים ואחת (גימטריה),4,knesset,knesset,14_ptm_532625.docx,clean
kn4-0454,בד״ר,"מדובר בד""ר יאיר סמוכה, הוא אומר כך: משרד החינוך מודע לקשיים בהפעלת יום חינוך ארוך באמצע השנה.","ד""ר (ב- קליטי)","בית דין רבני | בן דב רפפורט | ד""ר (ב- קליטי) | מאתיים ושש (גימטריה)",4,knesset,knesset,14_ptm_532626.docx,clean
kn4-0455,שח״ר,"הפרויקט מבוסס על התפיסה החינוכית המרכזית באגף שח""ר, כי ""כל תלמיד יכול"", והינו נדבך נוסף וחשוב של כמה פרויקטים לקידום לבגרות בקרב האוכלוסיות החלשות.",שירותי חינוך ורווחה,שירותי חינוך ורווחה | שיבוץ וחזרה לשירות | תנועה פוליטית שהוקמה בשלהי הכנסת ה-15 | חמש מאות ושמונה (גימטריה),4,knesset,knesset,14_ptm_532626.docx,clean
kn4-0456,שח״ר,"כיום קיימת באגף שח""ר מסגרת המהווה רשת ביטחון לתלמיד להצלחה בבגרות.",שירותי חינוך ורווחה,שירותי חינוך ורווחה | שיבוץ וחזרה לשירות | תנועה פוליטית שהוקמה בשלהי הכנסת ה-15 | חמש מאות ושמונה (גימטריה),4,knesset,knesset,14_ptm_532626.docx,clean
kn4-0457,מ״פ,"אבל לפני שאומר את דברי, אני רוצה מעל במה זו להשתתף בצערה של משפחת מילוא על נדב שהיה מ""פ חם בחטיבת הצנחנים.",מפקד פלוגה,מפקד פלוגה | מחנה פליטים | מחשבה פלילית | לשון משלים פועל | מחשבים מגה פיקסל | מתמטיקה מכפלה פנימית | מאה ועשרים (גימטריה),7,knesset,knesset,14_ptm_532628.docx,clean
kn4-0458,ד״ש,"רבותי, למנחם בגין היתה קואליציה אחרת: היתה ד""ש בממשלה – 15 מנדטים – היה לו משה דיין, והיה לו עזר ויצמן.",תנועה דמוקרטית לשינוי,דו-שנתי | דרישת שלום | דוד שמש | דיני שמים | דו-שבעון | תנועה דמוקרטית לשינוי | שלוש מאות וארבע (גימטריה),7,knesset,knesset,14_ptm_532629.docx,clean
kn4-0459,ח״ן,"קצינות ח""ן ומש""קיות ח""ן היו הראשונות לקבל את התלונות, לשוחח עם החיילות ולמצוא סעד; כמו כן, לשים לב למקרים שקורים.",חיל נשים,חיים נחמן (ביאליק) | חיל נשים | חכמת הנסתר | חשבון נייר (ח-ן) | חמישים ושמונה (גימטריה),5,knesset,knesset,14_ptm_532636.docx,clean
kn4-0460,מט״ח,"אילו סכומי מט""ח הגיעו לישראל כתוצאה מהריבית הגבוהה ושער החליפין הנמוך?",מטבע חוץ,מטבע חוץ | מרכז לטכנולוגיה חינוכית | חמישים ושבע (גימטריה),3,knesset,knesset,14_ptm_532637.docx,clean
kn4-0461,מט״ח,"קוראים-כותבים – תוכנית המופעלת על-ידי מט""ח, ומטרתה לקדם את הקריאה והכתיבה באמצעים אלקטרוניים.",מטבע חוץ,מטבע חוץ | מרכז לטכנולוגיה חינוכית | חמישים ושבע (גימטריה),3,knesset,knesset,14_ptm_532637.docx,clean
kn4-0462,ע״פ,"זהו ציטוט מפסק-דין של שופט בריטי חשוב, שמופיע בפסק-הדין הראשון במדינת ישראל, ע""פ 1/48, הנשיא זמורה, בהקשר של פסק-דין אחד.",על פי,על פי | על פניו | על פה | ערעור פלילי | עושה פסים (=סרגל) | מאה וחמישים (גימטריה) | ראשי תיבות שם פרטי ומשפחה (זהות חסויה),7,knesset,knesset,14_ptm_532646.docx,clean
kn4-0463,הרא״ה,"אכן, במחצית הראשונה של שנת 1998 חלה עלייה בעבירות הרכוש ביישובים כפר-הרא""ה, אלישיב, ובמידת מה גם ביישוב חיבת-ציון, לעומת התקופה המקבילה בשנה שעברה.",הרב אברהם יצחק הכהן קוק,הרב אברהם יצחק הכהן קוק | רבי אהרן הלוי | מאתיים ואחת עשרה (גימטריה),3,knesset,knesset,14_ptm_532652.docx,clean
