item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,source,page_title,review_verdict,review_note,label_origin,category
kn-0153,מ״ר,"לפטור מהארנונה בגין 100 מ""ר מחזיק שהגיע לגיל 65 והמקבל מהביטוח הלאומי קצבת זיקנה בצירוף הטבה סוציאלית בתנאי שאין לו דירת מגורים נוספת.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532054.docx,clean,,human_review,knesset
kn-0154,קמ״ש,"מאות אופנועי ים טסים במהירות שמגיעה לפעמים ל-70 קמ""ש, בין המתרחצים, ואין פוצה פה.",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532055.docx,clean,,human_review,knesset
kn-0155,קמ״ש,"מעניין, המשטרה רדפה אחריהם בג'יפ שהיה יכול לנוע במהירות של 80 קמ""ש מקסימום.",קילומטרים לשעה,,קילומטרים לשעה,verified,4,קילומטרים לשעה | קצין משמרת | קצין משפטים | ארבע מאות וארבעים (גימטריה),knesset,,knesset,13_ptm_532055.docx,clean,,human_review,knesset
kn-0156,א״ס,"לדברי הגברת א""ס, מהוות הצעות אלה לעג לרש בהתחשב בשוויו הריאלי של המטען שנגנב.",ראשי תיבות שם פרטי ומשפחה (זהות חסויה),,ראשי תיבות שם פרטי ומשפחה (זהות חסויה),verified,4,אין סוף | האל היחיד | ראשי תיבות שם פרטי ומשפחה (זהות חסויה) | שישים ואחת (גימטריה),knesset,,knesset,13_ptm_532055.docx,human_review,,human_review,knesset
kn-0157,רמב״ם,"כך כותבת הגברת יפה חממי מרחוב רמב""ם 20, ראשון-לציון.",ר' משה בן מימון,,ר' משה בן מימון,verified,5,משנה תורה | ר' משה בן מימון | המרכז הרפואי מיימונידיס | הקריה הרפואית לבריאות האדם – בית חולים בחיפה | מאתיים ושמונים ושתיים (גימטריה),knesset,,knesset,13_ptm_532056.docx,clean,,human_review,knesset
kn-0158,רמב״ם,"שני המכשירים האלה – אחד יהיה ב""סורוקה"", אחד יהיה ב""רמב""ם"".",הקריה הרפואית לבריאות האדם – בית חולים בחיפה,,הקריה הרפואית לבריאות האדם – בית חולים בחיפה,verified,5,משנה תורה | ר' משה בן מימון | המרכז הרפואי מיימונידיס | הקריה הרפואית לבריאות האדם – בית חולים בחיפה | מאתיים ושמונים ושתיים (גימטריה),knesset,,knesset,13_ptm_532062.docx,clean,,human_review,knesset
kn-0159,ת״ש,"האם קיימת התייחסות ספציפית לבעיות הקשורות למגויסים מעולי אתיופיה – מבחינת בעיות ת""ש, בעיות הסתגלות, חוסר התמצאות במערכת הצבאית, אי-ידיעת מלוא זכויותיהם כחיילים?",תנאי שירות,,תנאי שירות,verified,6,תפילת שחרית | תקיעת שופר | תנאי שירות | תחנת שאיבה | בא שמע | שבע מאות (גימטריה),knesset,,knesset,13_ptm_532065.docx,clean,,human_review,knesset
kn-0160,מ״ר,"בקשתו נדחתה בטענה, כי משרד השיכון מוסיף 15% לשטח דירתו וקובע את השטח כברוטו, וממילא דירתו נחשבת כ-103 מ""ר, ולפי הטבלה החדשה הוא איבד את זכותו.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532067.docx,clean,,human_review,knesset
kn-0161,מ״ר,"על-פי הכללים החדשים, משפחה בת 12 נפשות זכאית לסיוע במסגרת ""שלוש פלוס"" אם היא מתגוררת בדירת 103 מ""ר.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532067.docx,clean,,human_review,knesset
kn-0162,מ״ר,"משפחה בת תשע נפשות זכאית בדירה ששטחה עד 85 מ""ר.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532067.docx,clean,,human_review,knesset
kn-0163,מ״ר,"בתקציב הפיתוח לשנת 1992 נכלל תקציב לבניית סדנאות, בהיקף של 375 מ""ר, בבית-הספר המקיף בעין-מאהל.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532067.docx,clean,,human_review,knesset
kn-0164,מ״ר,"למרות התחייבות זו, בנתה המועצה בהיקף של 600 מ""ר, ובכך נוצר הפרש שאין לו כיסוי תקציבי.",מטר רבוע,,מטר רבוע,verified,4,מטר רבוע | מדרש רבה | מילי־רדיאן | מאתיים וארבעים (גימטריה),knesset,,knesset,13_ptm_532067.docx,clean,,human_review,knesset
kn-0165,תמ״א,"שר הבריאות ומשרד הבריאות מתנגדים לכך על אף החלטת הממשלה הזאת, שאישרה בישיבתה ב-21 בינואר 1993, במסגרת תוכנית מתאר ארצית, תמ""א 31, להקים באשדוד בית-חולים עם 600 מיטות, אשר בחלקו יתחיל לפעול כבר ב-1996.",תוכנית מתאר ארצית,,תוכנית מתאר ארצית,verified,3,תוכנית מתאר ארצית | תוספת מכסת אחוזים | ארבע מאות וארבעים ואחת (גימטריה),knesset,,knesset,13_ptm_532068.docx,clean,,human_review,knesset
kn-0166,הרא״ה,"אני ממשיך בישיבת בני-עקיבא בכפר-הרא""ה, נוער נוער.",הרב אברהם יצחק הכהן קוק,,הרב אברהם יצחק הכהן קוק,verified,3,הרב אברהם יצחק הכהן קוק | רבי אהרן הלוי | מאתיים ואחת עשרה (גימטריה),knesset,,knesset,13_ptm_532068.docx,clean,,human_review,knesset
kn-0167,רמב״ם,"אני חייב לחזור שבע שנים אחורה, לפרשת בית-החולים ""רמב""ם"", שעל הגג שלו מצאו תינוקות מתים.",הקריה הרפואית לבריאות האדם – בית חולים בחיפה,,הקריה הרפואית לבריאות האדם – בית חולים בחיפה,verified,5,משנה תורה | ר' משה בן מימון | המרכז הרפואי מיימונידיס | הקריה הרפואית לבריאות האדם – בית חולים בחיפה | מאתיים ושמונים ושתיים (גימטריה),knesset,,knesset,13_ptm_532068.docx,clean,,human_review,knesset
kn-0168,בע״מ,"חברת ""אינטל אלקטרוניקה בע""מ"" הגישה ביום 28 בספטמבר 1993 את בקשתה לקבלת מעמד של מפעל מאושר בגין תוכנית השקעה, הכוללת, בין היתר, חכירת קרקע נוספת הצמודה למפעל הקיים באזור הר-חוצבים.",בערבון מוגבל,,בערבון מוגבל,verified,5,בערבון מוגבל | בעל מלאכה | בעל מום | בקשת ערעור משפחה | מאה ושתים עשרה (גימטריה),knesset,,knesset,13_ptm_532068.docx,clean,,human_review,knesset
kn-0169,י״א,"הבוקר בעיתון ""חדשות"" הופיעה ידיעה, שתלמידי י""א חמושים יאבטחו דרכים לבתי-ספר בירושלים.",שנת הלימודים האחת־עשרה של התלמידים בישראל,,שנת הלימודים האחת־עשרה של התלמידים בישראל,verified,5,יש אומרים | ירא אדוני | שווה בגודלה למרחק כדור-הארץ מהשמש | שנת הלימודים האחת־עשרה של התלמידים בישראל | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532069.docx,clean,,human_review,knesset
kn-0170,י״א,"על-פי הצעת השר – אני מצטטת – יסיירו תלמידי כיתות י""א בדרכים הראשיות שבאזור בית-הספר.",שנת הלימודים האחת־עשרה של התלמידים בישראל,,שנת הלימודים האחת־עשרה של התלמידים בישראל,verified,5,יש אומרים | ירא אדוני | שווה בגודלה למרחק כדור-הארץ מהשמש | שנת הלימודים האחת־עשרה של התלמידים בישראל | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532069.docx,clean,,human_review,knesset
kn-0171,י״א,"ההודעה של דובר משרד החינוך והתרבות בעניין השמירה על-ידי תלמידי י""א היא הודעה נכונה, פרט לאי-הבנה אחת, שהבהרתי אותה.",שנת הלימודים האחת־עשרה של התלמידים בישראל,,שנת הלימודים האחת־עשרה של התלמידים בישראל,verified,5,יש אומרים | ירא אדוני | שווה בגודלה למרחק כדור-הארץ מהשמש | שנת הלימודים האחת־עשרה של התלמידים בישראל | אחת עשרה (גימטריה),knesset,,knesset,13_ptm_532069.docx,clean,,human_review,knesset
kn-0172,יו״ד,"אנו עושים זאת אולי על-פי אופיינו הלאומי, תוך עמידה על קוצו של יו""ד, בלהט, לא אחת בקול ניחר ובצעקה רמה.",יוד,,יוד,verified,4,"יורה דעה | יוד | יורה דעה, אחד מחלקי השלחן ערוך | עשרים (גימטריה)",knesset,,knesset,13_ptm_532070.docx,clean,,human_review,knesset
kn-0173,ס״ב,"ואל תתנו דמי לו עד יכונן ועד ישים את ירושלים תהילה בארץ""; ישעיהו פרק ס""ב.",שישים ושתיים (גימטריה),,שישים ושתיים (גימטריה),verified,3,סודי ביותר | ספרת ביקורת | שישים ושתיים (גימטריה),knesset,,knesset,13_ptm_532070.docx,human_review,,human_review,knesset
kn-0174,ת״ק,"וחיינו כפי שהם, והם מדיפים – החיים היומיומיים, הפשוטים, החיים בלי מליצות, מדיפים ריח כבד ת""ק על ת""ק פרסה.",חמש מאות (גימטריה),,חמש מאות (גימטריה),verified,3,תנא קמא | תביעות קטנות | חמש מאות (גימטריה),knesset,,knesset,13_ptm_532070.docx,human_review,,human_review,knesset
kn-0175,ד״ר,"על כן, לפני שמטילים אשמה, ואינני רוצה להטיל כל אשמה בד""ר גולדשמידט, ראוי וחובה שמה שהוא עשה ייבדק.",דוקטור,,דוקטור,verified,5,דוקטור | דברי רבי־ | דפוס ראשון | דברים רבה | מאתיים וארבע (גימטריה),knesset,,knesset,13_ptm_532072.docx,human_review,,human_review,knesset
kn-0176,בע״מ,"הריני להתייחס לעסקה אשר סוכמה בין 'צור-שמיר', חברה לביטוח בע""מ, ביניכם ובין חברות שבשליטתכם, למכירת מניות בנק לפיתוח התעשייה.",בערבון מוגבל,,בערבון מוגבל,verified,5,בערבון מוגבל | בעל מלאכה | בעל מום | בקשת ערעור משפחה | מאה ושתים עשרה (גימטריה),knesset,,knesset,13_ptm_532072.docx,clean,,human_review,knesset
kn-0177,רש״י,"ומוסיף רש""י: וזה שמצינו ביעל אשת חבר הקיני שלא הרגתו לסיסרא בכלי זין – זו הוכחה – אלא כמו שנאמר: ידה ליתד תשלחנה.",ר' שלמה יצחקי,,ר' שלמה יצחקי,verified,3,ר' שלמה יצחקי | רחיים של יד | חמש מאות ועשר (גימטריה),knesset,,knesset,13_ptm_532072.docx,clean,,human_review,knesset
kn-0178,ת״ב,"הצעת התיקון היא פרי יוזמתה הברוכה של חברת הכנסת נעמי חזן בהצעת חוק ת""ב, אשר הובאה לדיון מוקדם במליאת הכנסת ביום 24 בפברואר 1993 ולקריאה ראשונה ביום 31 במאי 1993.",ארבע מאות ושתיים (גימטריה),,ארבע מאות ושתיים (גימטריה),verified,4,תשעה באב | תעודת בגרות | תרגילי בית | ארבע מאות ושתיים (גימטריה),knesset,,knesset,13_ptm_532073.docx,human_review,,human_review,knesset
kn-0179,תמ״א,"אשר לתכנון בתי-סוהר חדשים – תוכנית המתאר הארצית (תמ""א 24), שאושרה על-ידי ממשלת ישראל בשנת 1982, כללה נוסף על אתר כלנית – צלמון דהיום, שהוזכר לעיל – עוד חמישה אתרים לבתי-סוהר חדשים.",תוכנית מתאר ארצית,,תוכנית מתאר ארצית,verified,3,תוכנית מתאר ארצית | תוספת מכסת אחוזים | ארבע מאות וארבעים ואחת (גימטריה),knesset,,knesset,13_ptm_532073.docx,clean,,human_review,knesset
