item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,batch,source,page_title
ha-02756,ק״א,"ק״א משמשת מרכז עירוני ליישובים הישראלים באזור, ובה נציגויות של מספר רשויות ומועצה דתית.",קריית ארבע,ק״א.01,קריית ארבע,weak,2,קריית ארבע | קרב־אוויר,substituted,no,3,wikipedia,קריית ארבע
ha-02757,ק״א,ואכן באותה שנה החלו עבודות אינטנסיביות להקמתה של ק״א בידי ממשלת המערך בראשות גולדה מאיר.,קריית ארבע,ק״א.01,קריית ארבע,weak,2,קריית ארבע | קרב־אוויר,substituted,no,3,wikipedia,קריית ארבע
ha-02758,ק״א,ק״א תוכננה לראשונה על ידי האדריכלים שמואל שקד ויעקב ונטורה.,קריית ארבע,ק״א.01,קריית ארבע,weak,2,קריית ארבע | קרב־אוויר,substituted,no,3,wikipedia,קריית ארבע
ha-02759,ק״ו,"הכלל של ""דיו"" תקף גם לגבי הדין שמהווה את הצד החמור המאפשר לימוד של ק״ו.",קל וחומר,ק״ו.01,קל וחומר,weak,2,קל וחומר | קצר וקולע,substituted,no,3,wikipedia,קל וחומר
ha-02760,ק״ו,"כלומר, לא ניתן ללמוד בעזרת ק״ו דין יותר חמור מאשר הדין שנושאו הוכרז כחמור יותר.",קל וחומר,ק״ו.01,קל וחומר,weak,2,קל וחומר | קצר וקולע,substituted,no,3,wikipedia,קל וחומר
ha-02761,ק״ו,"אופן הלימוד מהפסוק הוא משום שלכאורה לפי ק״ו זה היה על מרים להיות מסוגרת על כל פנים שבועיים, ומכך שהתורה הורתה על הסגרתה למשך שבוע בלבד – הרי ש""דיו לבא מן הדין להיות כנדון"".",קל וחומר,ק״ו.01,קל וחומר,weak,2,קל וחומר | קצר וקולע,substituted,no,3,wikipedia,קל וחומר
ha-02762,ק״ו,איסור רציחה ערך מורחב – לא תרצח איסור הרציחה הוא ק״ו ללא נתינת טעם כפי שמופיע בפרשת נח.,קצר וקולע,ק״ו.02,קצר וקולע,weak,2,קל וחומר | קצר וקולע,substituted,no,3,wikipedia,עשרת הדיברות
ha-02763,ק״ל,"מהניסוח הרביעי של החוק ק״ל שכל אמצעי קירור יכול לקרר אזור מוגבל, ובהכרח יחמם את שאר הסביבה - לדוגמה, מקרר הפועל בחדר סגור יחמם את החדר, בין אם הוא פתוח (לאורך זמן) ובין אם הוא סגור.",קל להבין,ק״ל.01,קל להבין,weak,3,קשה לי | קל להבין | קיימא לן (מוחזק לנו),substituted,yes,3,wikipedia,החוק השני של התרמודינמיקה
ha-02764,ק״ל,"ק״ל מדוע הובר, ""טראסט המוחות"" או חוקרים האוהדים לפעולתם יבכרו לאמץ עמדה אפולוגטית או התכחשות לכישלון הפרויקטים הציבוריים, חלוקת הכספים לחקלאים, וכדומה.",קל להבין,ק״ל.01,קל להבין,weak,3,קשה לי | קל להבין | קיימא לן (מוחזק לנו),substituted,yes,3,wikipedia,השפל הגדול
ha-02765,ק״ל,"מנקודת מבט זו, ק״ל את פעולת הבנק הפדרלי לאורך שנות העשרים, בניפוח השוק כדי לשמר את הצריכה המצרפית ברמת גידול אחידה.",קל להבין,ק״ל.01,קל להבין,weak,3,קשה לי | קל להבין | קיימא לן (מוחזק לנו),substituted,yes,3,wikipedia,השפל הגדול
ha-02766,ק״ל,"במהלך כניסתו ל""בית האח הגדול"" ביצע את שירו ""ק״ל לא להתרגש"", ותוך כדי שהותו שם יצאו לאור שיריו ""לבד"" ו""קולות"".",קשה לי,ק״ל.02,קשה לי,weak,3,קשה לי | קל להבין | קיימא לן (מוחזק לנו),substituted,yes,3,wikipedia,ג'קו אייזנברג
ha-02767,ק״ל,"בעדותו אמר חורב: ""ק״ל לתפוס שחבר'ה שנשלחו להילחם בעזה מקבלים רישום פלילי.",קשה לי,ק״ל.02,קשה לי,weak,3,קשה לי | קל להבין | קיימא לן (מוחזק לנו),substituted,yes,3,wikipedia,מוני חורב
ha-02768,ק״ל,"ב-29 באוגוסט 2007, הופיעה בגמר התוכנית ""כוכב נולד 5"" וביצעה בהופעת בכורה את ""ליפול"" ובהופעה משותפת עם אייזנברג את ""ק״ל לא להתרגש"".",קשה לי,ק״ל.02,קשה לי,weak,3,קשה לי | קל להבין | קיימא לן (מוחזק לנו),substituted,yes,3,wikipedia,מאיה רוטמן
ha-02769,ק״פ,"המשנה קובעת שקורבן חגיגה זה בא בחול ובטהרה, כלומר דווקא כאשר ק״פ קרב ביום חול וכאשר הציבור והכהנים טהורים, ולא כאשר הוא קרב בשבת או כאשר הציבור או הכוהנים טמאים (ראו לעיל: הבאת הקורבן בטומאה).",קורבן פסח,ק״פ.01,קורבן פסח,weak,2,קורבן פסח | 180 (מספר),substituted,no,3,wikipedia,קורבן פסח
ha-02770,ק״פ,"בדרך כלל נזכר הקורבן אצל מלכים שחידשו את הברית עם אלוהים, ונראה כי ק״פ מסמל זאת בצורה מובהקת.",קורבן פסח,ק״פ.01,קורבן פסח,weak,2,קורבן פסח | 180 (מספר),substituted,no,3,wikipedia,קורבן פסח
ha-02771,ק״פ,"במרוצת השנים התרבתה התמיכה לאחר שרבנים נוספים הביעו את הסכמתם לחידוש ק״פ בהם הרב אריה שטרן, רבה של ירושלים, ורבנים נוספים.",קורבן פסח,ק״פ.01,קורבן פסח,weak,2,קורבן פסח | 180 (מספר),substituted,no,3,wikipedia,קורבן פסח
ha-02772,ק״צ,"בשכונה פועלת ק״צ בשם ""ועד עזרה וצדקה מקור ברוך"", המחלקת כסף למשפחות נצרכות מהשכונה, וכן מחזיקה גמ""חים שונים.",קופת צדקה,ק״צ.01,קופת צדקה,weak,2,קופת צדקה | קרבן ציבור,substituted,no,3,wikipedia,מקור ברוך
ha-02773,ק״צ,"שפירא הכיר את מנהגי השכנים הערבים והיה קרוב לתרבותם, שלט בשפה הערבית וכך רכש כבוד גדול בקרבם ולכן בחר להנציח את אמו בבניית רהט ולא בהקמת ק״צ על שמה כמנהג היהודים.",קופת צדקה,ק״צ.01,קופת צדקה,weak,2,קופת צדקה | קרבן ציבור,substituted,no,3,wikipedia,אברהם שפירא (זקן השומרים)
ha-02774,ק״צ,"לגבי קרבן הפסח, אפשר שהתורה פטרה אותו מן הסמיכה מפני שהוא נחשב כעין ק״צ, שהרי הוא מובא על ידי כל ישראל ביחד.",קרבן ציבור,ק״צ.02,קרבן ציבור,weak,2,קופת צדקה | קרבן ציבור,substituted,no,3,wikipedia,סמיכה (קורבן)
ha-02775,ק״ק,"קטמנדו (נקראה בתחילה ""ק״ק קטמנדו"") היא סדרת דרמה ישראלית, שעלתה במאי 2012 ושודרה בערוץ 2 תחת רשת השידור רשת, ובהמשך שודרה בשידור חוזר בערוץ 20.",קהילת קודש,ק״ק.03,קהילת קודש,weak,3,קרקע-קרקע | קהילת קודש | קודשי קדשים,substituted,yes,3,wikipedia,קטמנדו (סדרת טלוויזיה)
ha-02776,ק״ק,"ק״ק הם סוג מסוים של קרבנות שקדושתם חמורה, יותר מקרבנות קודשים קלים.",קודשי קדשים,ק״ק.01,קודשי קדשים,weak,3,קרקע-קרקע | קהילת קודש | קודשי קדשים,substituted,yes,3,wikipedia,קודשי קודשים
ha-02777,ק״ק,"ק״ק הם: עולה, חטאת (גם קורבנות העוף), אשם, ושלמי ציבור (שלמי עצרת).",קודשי קדשים,ק״ק.01,קודשי קדשים,weak,3,קרקע-קרקע | קהילת קודש | קודשי קדשים,substituted,yes,3,wikipedia,קודשי קודשים
ha-02778,ק״ק,"נחלקו תנאים בגבולות השטח של שחיטת ק״ק ולהלכה כל חלקה הצפוני של העזרה, מכותלה המזרחי ועד כותלו המזרחי של האולם כשר.",קודשי קדשים,ק״ק.01,קודשי קדשים,weak,3,קרקע-קרקע | קהילת קודש | קודשי קדשים,substituted,yes,3,wikipedia,קודשי קודשים
ha-02779,ק״ק,בדרך כלל מתכוונים במונח זה לטיל ק״ק ארטילרי שנועד לפגוע במטרות אסטרטגיות מרוחקות.,קרקע-קרקע,ק״ק.02,קרקע-קרקע,weak,3,קרקע-קרקע | קהילת קודש | קודשי קדשים,substituted,yes,3,wikipedia,טיל קרקע-קרקע
ha-02780,ק״ק,גם סוריה עשתה מאמץ לאורך השנים לבנות ארסנל של טילי ק״ק.,קרקע-קרקע,ק״ק.02,קרקע-קרקע,weak,3,קרקע-קרקע | קהילת קודש | קודשי קדשים,substituted,yes,3,wikipedia,טיל קרקע-קרקע
ha-02781,ק״ק,השימוש המאסיבי ביותר בטילי ק״ק במזרח התיכון היה במהלך מלחמת איראן–עיראק.,קרקע-קרקע,ק״ק.02,קרקע-קרקע,weak,3,קרקע-קרקע | קהילת קודש | קודשי קדשים,substituted,yes,3,wikipedia,טיל קרקע-קרקע
ha-02782,ק״ש,"אם הוקדם יום כיפור קטן כך שהוא לא בערב ראש חודש, אומרים תחנון לפני ק״ש, ויש נוהגים לומר גם אבינו מלכנו לפי תחנון.",קדיש שלם,ק״ש.03,קדיש שלם,weak,3,קריית שמונה | קריאת שמע | קדיש שלם,substituted,yes,2,wikipedia,יום כיפור קטן
ha-02783,ק״ש,"ברוב ימי החנוכה לאחר ההלל אומרים חצי קדיש, אך בימים שיש בהם תפילת מוסף (שבת, ראש חודש) אומרים לאחר ההלל ק״ש.",קדיש שלם,ק״ש.03,קדיש שלם,weak,3,קריית שמונה | קריאת שמע | קדיש שלם,substituted,yes,2,wikipedia,חנוכה
ha-02784,ק״ש,"לקריאה תוקנו ברכות לפניה ולאחריה – ""ברכות ק״ש"", ובמשך הזמן הוצמדה הקריאה לתפילת שחרית וערבית.",קריאת שמע,ק״ש.01,קריאת שמע,weak,3,קריית שמונה | קריאת שמע | קדיש שלם,substituted,yes,2,wikipedia,קריאת שמע
ha-02785,ק״ש,"המובחר ביותר הוא לקרוא ק״ש סמוך להנץ החמה, ומיד להתפלל תפילת שחרית.",קריאת שמע,ק״ש.01,קריאת שמע,weak,3,קריית שמונה | קריאת שמע | קדיש שלם,substituted,yes,2,wikipedia,קריאת שמע
ha-02786,ק״ש,"תפילה שכזו, שבה ק״ש נעשית סמוך להנץ החמה והתפילה מיד לאחריה נקראת תפילת ותיקין.",קריאת שמע,ק״ש.01,קריאת שמע,weak,3,קריית שמונה | קריאת שמע | קדיש שלם,substituted,yes,2,wikipedia,קריאת שמע
ha-02787,ק״ש,"כעיר היחידה באצבע הגליל ומיקומה לצד כביש 90, משמשת ק״ש מרכז אזורי ליישובי הסביבה בשירותי בריאות, תעשייה, שירותים עסקיים ומסחר.",קריית שמונה,ק״ש.02,קריית שמונה,weak,3,קריית שמונה | קריאת שמע | קדיש שלם,substituted,yes,2,wikipedia,קריית שמונה
ha-02788,ק״ש,"ק״ש היא אחד ממאות יישובים חקלאיים וכשלושים ערים ועיירות פיתוח חדשות, רובם שוכנים באזורי הספר, שהוקמו על ידי ממשלת ישראל מעט לאחר הקמת המדינה, בשנות החמישים והשישים.",קריית שמונה,ק״ש.02,קריית שמונה,weak,3,קריית שמונה | קריאת שמע | קדיש שלם,substituted,yes,2,wikipedia,קריית שמונה
ha-02789,ק״ש,"ללא דיון עמם גם הוחלט על הפיכתה של ק״ש מיישוב בעל אופי חקלאי למחצה, כפי שציפו עולי תימן, ליישוב עירוני, לעיירה.",קריית שמונה,ק״ש.02,קריית שמונה,weak,3,קריית שמונה | קריאת שמע | קדיש שלם,substituted,yes,2,wikipedia,קריית שמונה
ha-02790,ראב״ן,התוספות אף הם מזכירים שיטה זו כמנהג הנפוץ ור' ראב״ן מזכירו כמנהגם של יהודי צרפת (הצפונית).,אברהם בן נתן הירחי,ראב״ן.02,אברהם בן נתן הירחי,weak,3,אליעזר בן נתן | אברהם בן נתן הירחי | חיבורו של רבי אליעזר בן נתן,substituted,no,3,wikipedia,ברכת השיר
ha-02791,ראב״ן,"כמו כן, סביר כי רבי אברהם היה אחד מעורכיו של מחזור ויטרי, וחתם את שמו בתור ""אבן"" (אך ייתכן כי זהו רבי ראב״ן).",אליעזר בן נתן,ראב״ן.01,אליעזר בן נתן,weak,3,אליעזר בן נתן | אברהם בן נתן הירחי | חיבורו של רבי אליעזר בן נתן,substituted,no,3,wikipedia,אברהם בן נתן
ha-02792,ראב״ן,"רבי ראב״ן משלב בתוך ספרו כמה וכמה זכרונות, מדבר על מנהגי בני דורו, ומצטט הרבה רבנים בשמם וכתוצאה מכך, אבן העזר הוא ספר מלא מידע היסטורי רב ערך.",אליעזר בן נתן,ראב״ן.01,אליעזר בן נתן,weak,3,אליעזר בן נתן | אברהם בן נתן הירחי | חיבורו של רבי אליעזר בן נתן,substituted,no,3,wikipedia,"אבן העזר (ראב""ן)"
